Vnum	LocaleName
86036	Bloodthorn Wings
86037	Grimharvest Wings
86038	Druid Wings
86041	Shen Sash (basic)
86042	Shen Sash (fine)
86043	Shen Sash (noble)
86044	Ice Wings
86045	Yu Sash (basic)
86046	Yu Sash (fine.)
86047	Yu Sash (noble)
86048	Guardian Wings
86051	Xu Sash (basic)
86052	Xu Sash (fine.)
86053	Xu Sash (noble)
86054	Pure Wings
86055	Hai Sash (basic)
86056	Hai Sash (fine.)
86057	Hai Sash (noble)
86058	Royal Wing
86060	Love stole (simple)
86061	Love stole (choice)
86062	Wukong Sash
86063	Imperium B. Wings
86064	Magic Wings
90000	Certificate of Reversal
90001	Empty water bottle
90002	Water bottle
90003	Glass
90004	Gem
90005	Rock water
90006	Spirit stone
90007	Mineral
90010	Foundation stone
90011	Trunk
90012	Chapeado
100000	Time Elixir (S)
100001	Time Elixir (M)
100002	Time Elixir (L)
100100	Dragon Tongs
100200	Tongs of Time
100300	Green Dragon Bean
100400	Blue Dragon Bean
100500	Pink Dragon Bean
110000	Rough Dragon Diamond
110100	Rough Dragon Diamond
110200	Rough Dragon Diamond
110300	Rough Dragon Diamond
110400	Rough Dragon Diamond
111000	Cut Dragon Diamond
111100	Cut Dragon Diamond
111200	Cut Dragon Diamond
111300	Cut Dragon Diamond
111400	Cut Dragon Diamond
112000	Rare Dragon Diamond
112100	Rare Dragon Diamond
112200	Rare Dragon Diamond
112300	Rare Dragon Diamond
112400	Rare Dragon Diamond
113000	Antique Dragon Diamond
113100	Antique Dragon Diamond
113200	Antique Dragon Diamond
113300	Antique Dragon Diamond
113400	Antique Dragon Diamond
114000	Legendary Dragon Diamond
114100	Legendary Dragon Diamond
114200	Legendary Dragon Diamond
114300	Legendary Dragon Diamond
114400	Legendary Dragon Diamond
120000	Rough Dragon Ruby
120100	Rough Dragon Ruby
120200	Rough Dragon Ruby
120300	Rough Dragon Ruby
120400	Rough Dragon Ruby
121000	Cut Dragon Ruby
121100	Cut Dragon Ruby
121200	Cut Dragon Ruby
121300	Cut Dragon Ruby
121400	Cut Dragon Ruby
122000	Rare Dragon Ruby
122100	Rare Dragon Ruby
122200	Rare Dragon Ruby
122300	Rare Dragon Ruby
122400	Rare Dragon Ruby
123000	Antique Dragon Ruby
123100	Antique Dragon Ruby
123200	Antique Dragon Ruby
123300	Antique Dragon Ruby
123400	Antique Dragon Ruby
124000	Legendary Dragon Ruby
124100	Legendary Dragon Ruby
124200	Legendary Dragon Ruby
124300	Legendary Dragon Ruby
124400	Legendary Dragon Ruby
130000	Rough Dragon Jade
130100	Rough Dragon Jade
130200	Rough Dragon Jade
130300	Rough Dragon Jade
130400	Rough Dragon Jade
131000	Cut Dragon Jade
131100	Cut Dragon Jade
131200	Cut Dragon Jade
131300	Cut Dragon Jade
131400	Cut Dragon Jade
132000	Rare Dragon Jade
132100	Rare Dragon Jade
132200	Rare Dragon Jade
132300	Rare Dragon Jade
132400	Rare Dragon Jade
133000	Antique Dragon Jade
133100	Antique Dragon Jade
133200	Antique Dragon Jade
133300	Antique Dragon Jade
133400	Antique Dragon Jade
134000	Legendary Dragon Jade
134100	Legendary Dragon Jade
134200	Legendary Dragon Jade
134300	Legendary Dragon Jade
134400	Legendary Dragon Jade
140000	Rough Dragon Sapphire
140100	Rough Dragon Sapphire
140200	Rough Dragon Sapphire
140300	Rough Dragon Sapphire
140400	Rough Dragon Sapphire
141000	Cut Dragon Sapphire
141100	Cut Dragon Sapphire
141200	Cut Dragon Sapphire
141300	Cut Dragon Sapphire
141400	Cut Dragon Sapphire
142000	Rare Dragon Sapphire
142100	Rare Dragon Sapphire
142200	Rare Dragon Sapphire
142300	Rare Dragon Sapphire
142400	Rare Dragon Sapphire
143000	Antique Dragon Sapphire
143100	Antique Dragon Sapphire
143200	Antique Dragon Sapphire
143300	Antique Dragon Sapphire
143400	Antique Dragon Sapphire
144000	Legendary Dragon Sapphire
144100	Legendary Dragon Sapphire
144200	Legendary Dragon Sapphire
144300	Legendary Dragon Sapphire
144400	Legendary Dragon Sapphire
150000	Rough Dragon Garnet
150100	Rough Dragon Garnet
150200	Rough Dragon Garnet
150300	Rough Dragon Garnet
150400	Rough Dragon Garnet
151000	Cut Dragon Garnet
151100	Cut Dragon Garnet
151200	Cut Dragon Garnet
151300	Cut Dragon Garnet
151400	Cut Dragon Garnet
152000	Rare Dragon Garnet
152100	Rare Dragon Garnet
152200	Rare Dragon Garnet
152300	Rare Dragon Garnet
152400	Rare Dragon Garnet
153000	Antique Dragon Garnet
153100	Antique Dragon Garnet
153200	Antique Dragon Garnet
153300	Antique Dragon Garnet
153400	Antique Dragon Garnet
154000	Legendary Dragon Garnet
154100	Legendary Dragon Garnet
154200	Legendary Dragon Garnet
154300	Legendary Dragon Garnet
154400	Legendary Dragon Garnet
160000	Rough Dragon Onyx
160100	Rough Dragon Onyx
160200	Rough Dragon Onyx
160300	Rough Dragon Onyx
160400	Rough Dragon Onyx
161000	Cut Dragon Onyx
161100	Cut Dragon Onyx
161200	Cut Dragon Onyx
161300	Cut Dragon Onyx
161400	Cut Dragon Onyx
162000	Rare Dragon Onyx
162100	Rare Dragon Onyx
162200	Rare Dragon Onyx
162300	Rare Dragon Onyx
162400	Rare Dragon Onyx
163000	Antique Dragon Onyx
163100	Antique Dragon Onyx
163200	Antique Dragon Onyx
163300	Antique Dragon Onyx
163400	Antique Dragon Onyx
164000	Legendary Dragon Onyx
164100	Legendary Dragon Onyx
164200	Legendary Dragon Onyx
164300	Legendary Dragon Onyx
164400	Legendary Dragon Onyx
6113	Powerful claw+3
6114	Powerful claw+4
6115	Powerful claw+5
6116	Powerful claw+6
6117	Powerful claw+7
6118	Powerful claw+8
6119	Powerful claw+9
6110	Powerful claw+0
6111	Powerful claw+1
6112	Powerful claw+2
549	Infernal Fan+9
548	Infernal Fan+8
547	Infernal Fan+7
546	Infernal Fan+6
545	Infernal Fan+5
544	Infernal Fan+4
540	Infernal Fan+0
541	Infernal Fan+1
542	Infernal Fan+2
543	Infernal Fan+3
509	Infernal bell+9
508	Infernal bell+8
507	Infernal bell+7
506	Infernal bell+6
505	Infernal bell+5
504	Infernal bell+4
503	Infernal bell+3
502	Infernal bell+2
501	Infernal bell+1
500	Infernal bell+0
510	Infernal bow+0
511	Infernal bow+1
512	Infernal bow+2
513	Infernal bow+3
514	Infernal bow+4
515	Infernal bow+5
516	Infernal bow+6
517	Infernal bow+7
518	Infernal bow+8
519	Infernal bow+9
560	Infernal Sword+0
561	Infernal Sword+1
562	Infernal Sword+2
563	Infernal Sword+3
564	Infernal Sword+4
565	Infernal Sword+5
566	Infernal Sword+6
567	Infernal Sword+7
568	Infernal Sword+8
569	Infernal Sword+9
550	Infernal Sable+0
551	Infernal Sable+1
552	Infernal Sable+2
553	Infernal Sable+3
554	Infernal Sable+4
555	Infernal Sable+5
556	Infernal Sable+6
557	Infernal Sable+7
558	Infernal Sable+8
559	Infernal Sable+9
570	Infernal spear+0
571	Infernal spear+1
572	Infernal spear+2
573	Infernal spear+3
574	Infernal spear+4
575	Infernal spear+5
576	Infernal spear+6
577	Infernal spear+7
578	Infernal spear+8
579	Infernal spear+9
530	Infernal daga+0
531	Infernal Daga+1
532	Infernal daga+2
533	Infernal Daga+3
534	Infernal daga+4
535	Infernal Daga+5
536	Infernal Daga+6
537	Infernal Daga+7
538	Infernal Daga+8
539	Infernal daga+9
520	Infernal claw+0
521	Infernal claw+1
522	Infernal claw+2
523	Infernal claw+3
524	Infernal claw+4
525	Infernal claw+5
526	Infernal claw+6
527	Infernal claw+7
528	Infernal claw+8
529	Infernal claw+9
71051	COACTION OBJECT (6-7)
71052	Enchanted object (6-7)
34001	Silver Atue (M)
34002	Silver Atue (F)
34003	SUNGURA SCHOOL (M)
34004	SUNGURA SCHOOL (F)
34005	Vampire outfit (M)
34006	Vampire outfit (f)
34007	Razor outfit (M)
34008	Razor outfit (f)
34033	Razadora tempor (M) outfit
34034	Razadora temporas (f) outfit
34009	Oyoroi armor (M)
34010	Oyoroi armor (F)
34011	UNIF. Samurai (M)
34012	Samurai dress (F)
34013	Samurai armor (M)
34014	Samurai armor (f)
34015	Silver Atue (M)
34016	Silver Atue (F)
34017	SUNGURA SCHOOL (M)
34018	SUNGURA SCHOOL (F)
34019	Vampire outfit (M)
34020	Vampire outfit (f)
34021	Razor outfit (M)
34022	RazadPr outfit (F)
34023	Oyoroi armor (M)
34024	Oyoroi armor (F)
34025	UNIF. Samurai (M)
34026	Samurai dress (F)
34027	Samurai armor (M)
34028	Samurai armor (f)
46001	Vampire helmet (M)
46002	Vampire helmet (f)
46003	Samurai hairstyle (M)
46004	Samurai hairstyle (F)
46005	Cup hat (M)
46006	Cup hat (F)
46007	Razor Helmet (M)
46008	Razor Helmet (F)
45282	Razor Helmet (M)
45283	Razor Helmet (F)
45284	Nemere helmet (M)
45285	Nemere helmet (f)
45301	Razador helmet Temp (M)
45302	Razador helmet Temp (F)
45303	Nemere helmet tempo (M)
45304	Nemere helmet Temp (F)
46009	Silver helmet (M)
46010	Silver helmet (F)
46011	Sungura hat (M)
46012	Sungura Hat (F)
46013	Oyoroi helmet (M)
46014	Oyoroi helmet (f)
46015	Test helmet (M)
46016	Test helmet (F)
46017	Test helmet (M)
46018	Test helmet (F)
46019	Test helmet (M)
46020	Test helmet (F)
46021	Test helmet (M)
46022	Test helmet (F)
46023	Test helmet (M)
46024	Test helmet (F)
46025	Test helmet (M)
46026	Test helmet (F)
46027	Test helmet (M)
46028	Test helmet (F)
34029	Cobra clothes (M)
34030	Cobra clothes (f)
34031	Nemere clothes (M)
34032	Nemere clothes (f)
34035	Nemere temp (M) clothes
34036	Nemere temp (f) clothes
40201	Heavenly saber
40202	Heavenly dagger
40203	Heavenly Bow
40204	Heavenly spear
40205	Celestial bell
40206	Heavenly fan
40207	Heavenly claws
40208	Celestial sword
40211	SANGUINARY SABLE
40212	SANCHINARY DAGA
40213	Blood arc
40214	SANCHINARY LANZA
40215	SANCHINARY CAMPANA
40216	SANCHINARY FAN
40217	Blood claws
40218	Blood sword
40221	Dark lord saber
40222	Dark Lord dagger
40223	Dark Lord Bow
40224	Dark lord throws
40225	Dark Lord bell
40226	Dark lord fan
40227	Dark Lord claws
40228	Dark Lord Sword
40231	Drag bone saber.
40232	Drag bone dagger.
40233	Drag bone bow.
40234	Drag bone throw.
40235	Drag bone bell.
40236	Drag bone fan.
40237	Claws drag bone.
40238	Drag bone sword.
40241	Pyromant saber
40242	Pyromant dagger
40243	Pyromant bow
40244	Lanza del Pirromante
40245	Pyromant bell
40246	Pyromant fan
40247	Pyromant claws
40248	Pyromant's sword
40251	Magma Tempa saber.
40252	Magma Tempa dagger.
40253	Magma temp.
40254	Magma Temp.
40255	Magma Temp.
40256	Magma temp.
40257	Magma temp.
40258	Magma Tempo sword.
40261	TEMP ICE SABLE.
40262	Ice dagger temp.
40263	Ice bow temp.
40264	Ice spear temp.
40265	Ice Campana Temp.
40266	Ice fan temp.
40267	Tempa ice claws.
40268	Ice sword temp.
40281	Magma saber
40282	Magma dagger
40283	Magma bow
40284	Magma spear
40285	Magma Campana
40286	Magma fan
40287	Magma claws
40288	Magma sword
40291	Ice saber
40292	Ice dagger
40293	Ice bow
40294	Ice spear
40295	Ice bell
40296	Ice fan
40297	Ice claws
40298	Ice sword
40271	Dragon saber
40272	Dragon dagger
40273	Dragon arch
40274	Dragon spear
40275	Dragon bell
40276	Dragon fan
40277	Dragon claws
40278	Dragon sword
40301	Drag bone saber.
40302	Drag bone dagger.
40303	Drag bone bow.
40304	Drag bone throw.
40305	Drag bone bell.
40306	Drag bone fan.
40307	Claws drag bone.
40308	Drag bone sword.
40311	Dark lord saber
40312	Dark Lord dagger
40313	Dark Lord Arch
40314	Dark lord throws
40315	Dark Lord bell
40316	Dark lord fan
40317	Dark Lord claws
40318	Dark Lord Sword
40320	Skin glacial sword
40321	Skin glacial dagger
40322	Skin Glacial Arc
40323	Skin launches glacial
40324	Skin Glacial Campana
40325	Skin Glacial Fan
40326	Skin glacial claw
40331	Cholocate sword
40332	Heart Dagas
40333	Loving bow
40334	Chocolate spear
40335	Cholocate bell
40336	Love fan
40337	Pink claws
40338	Heart Sword
40341	Cholocate sword
40342	Heart Dagas
40343	Loving bow
40344	Chocolate spear
40345	Cholocate bell
40346	Love fan
40347	Pink claws
40348	Heart Sword
40401	Pink sword
40402	Pink dagger
40403	Pink bow
40404	Pink spear
40405	Campana Rosada
40406	Pink fan
40410	Valentine's Sword
40411	Valentine Dags
40412	Valentine's bow
40413	Valentine's Lanza
40414	Valentine's Campana
40415	Valentine's fan
40416	Valentine's Sheet
40417	Valentine's Sword
40418	Valentine Dags
40419	Valentine's bow
40420	Valentine's Lanza
40421	Valentine's Campana
40422	Valentine's fan
40423	Valentine's Sheet
51110	Cofre de Razador
51111	Cofre de Nemere
51112	Cofre de Beran-Setaou
51113	Jaldabaoth Baul
51114	Jaldabaoth Baul Inf.
41900	Azrael armor (M)
41901	Azrael armor (F)
41670	Wolf clothes (M)
41671	Wolf clothes (F)
41672	Blue Wolf Rapaje (M)
41673	Blue Wolf Rapaje (F)
45307	Yelmo de Azrael (M)
45308	Yelmo de Azrael (F)
45336	Wolf head (M)
45337	Wolf's head (F)
45338	Blue wolf head (M)
45339	Blue wolf head (f)
41800	Reddish armor (M)
41801	Reddish armor (f)
41802	Yan Lu Atuend (M)
41803	Yan Lu Atuend (F)
41804	VAMP outfit. Blood (M)
41805	VAMP outfit. Blood (F)
41806	Asuki armor (M)
41807	Asuki armor (f)
41808	Red captain suit (M)
41809	Red captain suit (F)
41810	Red Samurai Armor (M)
41811	Red Samurai Armor (F)
66001	Dopador pack
66002	Event Packet
66003	Dop pack. Outfits
66004	Dop pack. Expert
55501	Auto-Buff
55502	Blessing M1
55503	Blessing G1
55504	Blessing p
55505	Dragon M1 Force
55506	Dragon G1 Force
55507	Dragon force p
55508	Reflect M1
55509	Reflect G1
55510	Reflect p
50526	Christmas token
50527	Token of 2019
50528	Ice orb
50529	2019 orb
50540	Cupid Baul
50541	Special Cupid Baul
13210	Sapphire Shield+0
13211	Sapphire Shield+1
13212	Sapphire Shield+2
13213	Sapphire Shield+3
13214	Sapphire Shield+4
13215	Sapphire Shield+5
13216	Sapphire Shield+6
13217	Sapphire Shield+7
13218	Sapphire Shield+8
13219	Sapphire Shield+9
13220	Ruby Shield+0
13221	Ruby Shield+1
13222	Ruby Shield+2
13223	Ruby Shield+3
13224	Ruby Shield+4
13225	Ruby Shield+5
13226	Ruby Shield+6
13227	Ruby Shield+7
13228	Ruby Shield+8
13229	Ruby Shield+9
13230	Leon lethal+0 shield
13231	Leon lethal+1 shield
13232	Leon lethal+2 shield
13233	Leon lethal+3 shield
13234	Leon lethal+4 shield
13235	Leon lethal+5 shield
13236	Leon lethal+6 shield
13237	Leon lethal+7 shield
13238	Leon lethal+8 shield
13239	Leon lethal+9 shield
13240	LETAL Scale+0 shield
13241	Lethal Scale+1 shield
13242	Lethal Scale+2 Shield
13243	Lethal Scale+3 Shield
13244	Lethal Scale+4 shield
13245	Lethal Scale+5 shield
13246	Lethal Scale+6 shield
13247	Lethal Scale+7 shield
13248	Lethal Scale+8 shield
13249	Lethal Scale+9 shield
28001	Azrael Amulet
28002	Demon Fang
28003	Dark plates
28004	Rock of souls
28005	Rock of oblivion
28006	Icy amulet
28007	Nemere fang
28008	Nemere plate
28009	Ice stone
28010	Fire amulet
28011	Frador fang
28012	Stratero plates
28013	Blood stone
28014	Nameless
28015	Nameless
28016	Nameless
28017	Nameless
28018	Nameless
28019	Nameless
28020	Nameless
80022	Costume ticket
80023	Skin ticket
80024	Hairstyle ticket
80025	Cosmetic Ticket
80026	Skin ticket
80027	Hairstyle ticket
80028	Chest ox event
80030	Cofre de Baronesa
80031	Enchanted chest
72230	Dragon Zafiro Escaama
72231	Dragon Zafiro claw
15460	Circonium Shoes+0
15461	Circonium Shoes+1
15462	Circonium Shoes+2
15463	Circonium Shoes+3
15464	Circonium Shoes+4
15465	Circonium Shoes+5
15466	Circonium Shoes+6
15467	Circonium Shoes+7
15468	Circonium Shoes+8
15469	Circonium Shoes+9
15470	Serpent Shoes+0
15471	Serpent Shoes+1
15472	Serpent Shoes+2
15473	Serpent Shoes+3
15474	Serpent Shoes+4
15475	Serpent Shoes+5
15476	Serpent Shoes+6
15477	Serpent Shoes+7
15478	Serpent Shoes+8
15479	Serpent Shoes+9
700	Dragon+0 sword
701	Dragon+1 sword
702	Dragon+2 sword
703	Dragon+3 sword
704	Dragon+4 sword
705	Dragon+5 sword
706	Dragon+6 sword
707	Dragon+7 sword
708	Dragon+8 sword
709	Dragon+9 sword
710	Dragon+0 saber
711	Dragon+1 saber
712	Dragon+2 saber
713	Dragon+3 saber
714	Dragon+4 saber
715	Dragon+5 saber
716	Dragon+6 saber
717	Dragon+7 saber
718	Dragon+8 saber
719	Dragon+9 saber
720	Dragon+0 dagger
721	Dragon+1 dagger
722	Dragon+2 dagger
723	Dragon+3 dagger
724	Dragon+4 dagger
725	Dragon+5 dagger
726	Dragon+6 dagger
727	Dragon+7 dagger
728	Dragon+8 dagger
729	Dragon+9 dagger
730	Dragon Arch+0
731	Dragon Arch+1
732	Dragon Arch+2
733	Dragon Arch+3
734	Dragon Arch+4
735	Dragon Arch+5
736	Dragon Arch+6
737	Dragon Arch+7
738	Dragon Arch+8
739	Dragon Arch+9
740	Lanza Dragon+0
741	Lanza Dragon+1
742	SANZA DRAGON+2
743	SANZA DRAGON+3
744	Dragon+4 spear
745	SANZA DRAGON+5
746	Dragon+6 spear
747	Dragon+7 spear
748	Dragon+8 spear
749	SANZA DRAGON+9
750	Dragon+0 bell
751	Dragon+1 bell
752	Campana Dragon+2
753	Campana Dragon+3
754	Campana Dragon+4
755	Dragon+5 bell
756	Dragon+6 bell
757	Dragon+7 bell
758	Campana Dragon+8
759	Campana Dragon+9
760	Fan Dragon+0
761	Fan Dragon+1
762	Fan Dragon+2
763	Fan Dragon+3
764	Fan Dragon+4
765	Fan Dragon+5
766	Fan Dragon+6
767	Fan Dragon+7
768	Fan Dragon+8
769	Fan Dragon+9
800	Demonic sword+0
801	Demonic sword+1
802	Demonic sword+2
803	Demonic sword+3
804	Demonic sword+4
805	Demonic sword+5
806	Demonic sword+6
807	Demonic sword+7
808	Demonic sword+8
809	Demonic sword+9
810	Demonic saber+0
811	Demonic saber+1
812	Demonic saber+2
813	Demonic saber+3
814	Demonic saber+4
815	Demonic saber+5
816	Demonic saber+6
817	Demonic saber+7
818	Demonic saber+8
819	Demonic saber+9
820	Demonic dagger+0
821	Demonic dagger+1
822	Demonic dagger+2
823	Demonic dagger+3
824	Demonic dagger+4
825	Demonic dagger+5
826	Demonic dagger+6
827	Demonic dagger+7
828	Demonic dagger+8
829	Demonic dagger+9
830	Demonic bow+0
831	Demonic bow+1
832	Demonic bow+2
833	Demonic bow+3
834	Demonic bow+4
835	Demonic bow+5
836	Demonic bow+6
837	Demonic bow+7
838	Demonic bow+8
839	Demonic bow+9
840	Lanza Demoniaca+0
841	Lanza Demoniaca+1
842	Lanza Demoniaca+2
843	Lanza Demoniaca+3
844	Lanza Demoniaca+4
845	Lanza Demoniaca+5
846	Lanza Demoniaca+6
847	Lanza Demoniaca+7
848	Lanza Demoniaca+8
849	Lanza Demoniaca+9
850	Demoniaca Bell+0
851	Demoniaca Bell+1
852	Demoniaca Bell+2
853	Demoniaca Bell+3
854	Demoniaca Bell+4
855	Demoniaca Bell+5
856	Demoniaca+6 bell
857	Demoniaca Bell+7
858	Demoniaca Bell+8
859	Demoniaca Bell+9
860	Demonic fan+0
861	Demonic fan+1
862	Demonic fan+2
863	Demonic fan+3
864	Demonic fan+4
865	Demonic fan+5
866	Demonic fan+6
867	Demonic fan+7
868	Demonic fan+8
869	Demonic fan+9
20101	Dark amulet
20102	Spiral key
20103	Reduced Head
20104	Fire scroll
20105	Ice scroll
20106	Spider Key
20107	Thrym key
20108	Jaldabaoth key
20109	Jaldabaoth key inf.
80009	100kk check
80010	200kk check
80011	500kk check
40351	Skin carrot sword
40352	SKIN SABLE Carrot
40353	Skin Daga Carria
40354	Skin carrot bow
40355	Skin launches carrot
40356	Skin Campana Carria
40357	SKIN FANICO FANIC
40361	Skin carrot sword
40362	SKIN SABLE Carrot
40363	Skin Daga Carria
40364	Skin carrot bow
40365	Skin launches carrot
40366	Skin Campana Carria
40367	SKIN FANICO FANIC
41678	Magic outfit (M)
41679	Red magic outfit (M)
41680	Magic outfit (f)
41681	Red magic outfit (f)
45356	Magic Casco (M)
45357	Red Magic Casco (M)
45358	Magic Casco (F)
45359	Red Magic Casco (F)
40371	Skin carrot sword
40372	SKIN SABLE Carrot
40373	Skin Daga Carria
40374	Skin carrot bow
40375	Skin launches carrot
40376	Skin Campana Carria
40377	SKIN FANICO FANIC
41674	Bunny attire (green)
41675	Bunny outfit (pink)
41676	Rabbit outfit (gray)
41677	Rabbit outfit (brown)
45340	Bunny ears (green)
45341	Bunny ears (pink)
45342	Rabbit ears (gray)
45343	Rabbit ears (brown)
71169	Jubble ring
71170	Powerful lollipop
320	Guardian Sword+0
321	Guardian Sword+1
322	Guardian Sword+2
323	Guardian Sword+3
324	Guardian Sword+4
325	Guardian Sword+5
326	Guardian Sword+6
327	Guardian Sword+7
328	Guardian Sword+8
329	Guardian Sword+9
330	Guardian Sword+10
331	Guardian Sword+11
332	Guardian Sword+12
333	Guardian Sword+13
334	Guardian Sword+14
335	Guardian Sword+15
340	Guardian Edge+0
341	Guardian Edge+1
342	Guardian Edge+2
343	Guardian Edge+3
344	Guardian Edge+4
345	Guardian Edge+5
346	Guardian Edge+6
347	Guardian Edge+7
348	Guardian Edge+8
349	Guardian Edge+9
350	Guardian Edge+10
351	Guardian Edge+11
352	Guardian Edge+12
353	Guardian Edge+13
354	Guardian Edge+14
355	Guardian Edge+15
2210	Guardian Bow+0
2211	Guardian Bow+1
2212	Guardian Bow+2
2213	Guardian Bow+3
2214	Guardian Bow+4
2215	Guardian Bow+5
2216	Guardian Bow+6
2217	Guardian Bow+7
2218	Guardian Bow+8
2219	Guardian Bow+9
2220	Guardian Bow+10
2221	Guardian Bow+11
2222	Guardian Bow+12
2223	Guardian Bow+13
2224	Guardian Bow+14
2225	Guardian Bow+15
1190	Guardian Dagger+0
1191	Guardian Dagger+1
1192	Guardian Dagger+2
1193	Guardian Dagger+3
1194	Guardian Dagger+4
1195	Guardian Dagger+5
